Timestamp,Date,"Avg Rate (%/day)","Total Amount Active Swaps (BFX)",Used,Unused
1474648321,"2016-09-23 16:32:01",0.00078,1413454.08641,962912.7904,450541.29601
1474644700,"2016-09-23 15:31:40",0.00078,1422811.54173,962912.7904,459898.75133
1474641117,"2016-09-23 14:31:57",0.00078,1427138.98173,962912.7904,464226.19133
1474637503,"2016-09-23 13:31:43",0.00078,1428785.05743,964558.8661,464226.19133
1474633917,"2016-09-23 12:31:57",0.00078,1428785.05743,964558.8661,464226.19133
1474630298,"2016-09-23 11:31:38",0.00077,1433785.10843,964558.8661,469226.24233
1474626712,"2016-09-23 10:31:52",0.00077,1433785.10843,964558.8661,469226.24233
1474623126,"2016-09-23 09:32:06",0.00076,1483843.58881,1014617.34648,469226.24233
1474619511,"2016-09-23 08:31:51",0.00076,1484143.58881,1014917.34648,469226.24233
1474615915,"2016-09-23 07:31:55",0.00076,1484143.58881,1014917.34648,469226.24233
1474612325,"2016-09-23 06:32:05",0.00076,1484143.58881,1014917.34648,469226.24233
1474608700,"2016-09-23 05:31:40",0.00076,1484143.58881,1014917.34648,469226.24233
1474605109,"2016-09-23 04:31:49",0.00076,1484143.58881,1014917.34648,469226.24233
1474601506,"2016-09-23 03:31:46",0.00076,1484143.58881,1014917.34648,469226.24233
1474597923,"2016-09-23 02:32:03",0.00076,1484143.58881,1014917.34648,469226.24233
1474594331,"2016-09-23 01:32:11",0.00075,1539578.33089,1014860.00703,524718.32386
1474590732,"2016-09-23 00:32:12",0.00075,1529634.55133,1004916.22747,524718.32386
1474587113,"2016-09-22 23:31:53",0.00075,1539634.53924,1014916.21538,524718.32386
1474583516,"2016-09-22 22:31:56",0.00075,1539634.53924,1014916.21538,524718.32386
1474579933,"2016-09-22 21:32:13",0.00075,1539277.17786,1014558.854,524718.32386
1474576315,"2016-09-22 20:31:55",0.00076,1596932.8645,1014558.854,582374.0105
1474572729,"2016-09-22 19:32:09",0.00075,1541766.51788,1014558.854,527207.66388
1474569116,"2016-09-22 18:31:56",0.00074,1581650.67129,1014562.94724,567087.72404
1474565532,"2016-09-22 17:32:12",0.00074,1581161.33127,1014562.94724,566598.38402
1474561919,"2016-09-22 16:31:59",0.00074,1581161.33127,1014562.94724,566598.38402
1474558318,"2016-09-22 15:31:58",0.00074,1581017.18886,1014418.80484,566598.38402
1474554717,"2016-09-22 14:31:57",0.00075,1555487.87605,990889.49203,564598.38402
1474551106,"2016-09-22 13:31:46",0.00075,1555487.87605,990889.49203,564598.38402
1474547521,"2016-09-22 12:32:01",0.00075,1562557.41358,990889.49203,571667.92156
1474543931,"2016-09-22 11:32:11",0.00075,1562557.41358,990889.49203,571667.92156
1474540318,"2016-09-22 10:31:58",0.00075,1557614.33958,985946.41802,571667.92156
1474536733,"2016-09-22 09:32:13",0.00075,1557270.06565,985946.41802,571323.64763
1474533112,"2016-09-22 08:31:52",0.00074,1570614.50371,985948.92165,584665.58206
1474529538,"2016-09-22 07:32:18",0.00074,1575344.71957,990679.13751,584665.58206
1474525927,"2016-09-22 06:32:07",0.00074,1575344.71957,990679.13751,584665.58206
1474522311,"2016-09-22 05:31:51",0.00074,1576230.54267,991564.96062,584665.58206
1474518726,"2016-09-22 04:32:06",0.00074,1575530.84267,991564.96062,583965.88206
1474515120,"2016-09-22 03:32:00",0.00074,1575530.84267,991564.96062,583965.88206
1474511518,"2016-09-22 02:31:58",0.00074,1575575.99606,990758.0875,584817.90856
1474507928,"2016-09-22 01:32:08",0.00074,1575575.99606,991354.73698,584221.25909
1474504316,"2016-09-22 00:31:56",0.00074,1574530.34698,992354.10457,582176.24241
1474500723,"2016-09-21 23:32:03",0.00075,1563030.61562,980854.37321,582176.24241
1474497116,"2016-09-21 22:31:56",0.00075,1562223.47498,980047.23256,582176.24241
1474493524,"2016-09-21 21:32:04",0.00075,1563713.16693,981536.92452,582176.24241
1474489931,"2016-09-21 20:32:11",0.00075,1566118.54558,983942.77125,582175.77433
1474486313,"2016-09-21 19:31:53",0.00074,1571061.22694,988828.13398,582233.09296
1474482730,"2016-09-21 18:32:10",0.00074,1569619.20806,987886.11504,581733.09303
1474479115,"2016-09-21 17:31:55",0.00074,1549489.92942,985491.39637,563998.53306
1474475514,"2016-09-21 16:31:54",0.00075,1523003.24501,957408.08449,565595.16053
1474471926,"2016-09-21 15:32:06",0.00075,1522858.49501,957408.08449,565450.41053
1474468335,"2016-09-21 14:32:15",0.00075,1527918.15326,962467.74273,565450.41053
1474464715,"2016-09-21 13:31:55",0.00075,1522918.15326,957467.74273,565450.41053
1474461130,"2016-09-21 12:32:10",0.00075,1512174.18197,946723.77144,565450.41053
1474457536,"2016-09-21 11:32:16",0.00075,1501541.53399,936091.12346,565450.41053
1474453910,"2016-09-21 10:31:50",0.00075,1520531.93465,935791.12346,584740.81119
1474450319,"2016-09-21 09:31:59",0.00075,1521376.17424,935791.12346,585585.05078
1474446734,"2016-09-21 08:32:14",0.00075,1521376.17424,935791.12346,585585.05078
1474443108,"2016-09-21 07:31:48",0.00075,1521376.17424,935791.12346,585585.05078
1474439518,"2016-09-21 06:31:58",0.00075,1521376.17424,935791.12346,585585.05078
1474435931,"2016-09-21 05:32:11",0.00075,1521376.17424,935791.12346,585585.05078
1474432317,"2016-09-21 04:31:57",0.00075,1520838.54098,935253.4902,585585.05078
1474428732,"2016-09-21 03:32:12",0.00075,1503798.0109,920262.57317,583535.43773
1474425118,"2016-09-21 02:31:58",0.00076,1494188.16066,907225.61769,586962.54296
1474421527,"2016-09-21 01:32:07",0.00076,1487027.94462,897166.86063,589861.084
1474417922,"2016-09-21 00:32:02",0.00077,1459992.84081,870187.29154,589805.54927
1474414301,"2016-09-20 23:31:41",0.00077,1456768.76747,866963.2182,589805.54927
1474410722,"2016-09-20 22:32:02",0.00077,1448879.65747,866963.2182,581916.43927
1474407095,"2016-09-20 21:31:35",0.00077,1448879.65747,866963.2182,581916.43927
1474403509,"2016-09-20 20:31:49",0.00077,1448879.65747,866963.2182,581916.43927
1474399920,"2016-09-20 19:32:00",0.00077,1447871.15263,866963.2182,580907.93443
1474396305,"2016-09-20 18:31:45",0.00078,1435750.19537,866963.39095,568786.80443
1474392704,"2016-09-20 17:31:44",0.00078,1435461.05594,866963.39095,568497.66499
1474389117,"2016-09-20 16:31:57",0.00078,1436480.14335,867926.92178,568553.22157
1474385499,"2016-09-20 15:31:39",0.00078,1436480.14335,867426.83524,569053.30811
1474381973,"2016-09-20 14:32:53",0.00078,1436480.14335,867426.83524,569053.30811
1474378367,"2016-09-20 13:32:47",0.00078,1436480.14335,867426.83524,569053.30811
1474374767,"2016-09-20 12:32:47",0.00078,1436480.14335,865255.87255,571224.2708
1474371165,"2016-09-20 11:32:45",0.00078,1438971.1666,865255.87255,573715.29405
1474367561,"2016-09-20 10:32:41",0.00078,1438359.98009,864426.83524,573933.14485
1474363958,"2016-09-20 09:32:38",0.00075,1554409.53021,864427.04689,689982.48331
1474360375,"2016-09-20 08:32:55",0.00075,1554563.19968,864428.72853,690134.47115
1474356768,"2016-09-20 07:32:48",0.00075,1554557.74579,864423.27464,690134.47115
1474353159,"2016-09-20 06:32:39",0.00075,1547343.94163,857209.47047,690134.47115
1474349575,"2016-09-20 05:32:55",0.00075,1547343.94163,857209.47047,690134.47115
1474345964,"2016-09-20 04:32:44",0.00075,1412876.80969,857209.47047,555667.33921
1474342378,"2016-09-20 03:32:58",0.00075,1410930.58709,855803.74787,555126.83921
1474338771,"2016-09-20 02:32:51",0.00075,1419841.65709,864714.81787,555126.83921
1474335181,"2016-09-20 01:33:01",0.00074,1439733.82624,884606.98702,555126.83921
1474331571,"2016-09-20 00:32:51",0.00075,1333498.13531,778371.2961,555126.83921
1474327963,"2016-09-19 23:32:43",0.00075,1333498.13531,778371.2961,555126.83921
1474324359,"2016-09-19 22:32:39",0.00075,1333498.13531,778371.2961,555126.83921
1474320756,"2016-09-19 21:32:36",0.00075,1333498.13531,778371.2961,555126.83921
1474317160,"2016-09-19 20:32:40",0.00075,1333498.13531,778371.2961,555126.83921
1474313586,"2016-09-19 19:33:06",0.00075,1333498.13531,778371.2961,555126.83921
1474309979,"2016-09-19 18:32:59",0.00077,1268063.07515,778371.2961,489691.77905
1474306360,"2016-09-19 17:32:40",0.00077,1268063.07515,778371.2961,489691.77905
1474302782,"2016-09-19 16:33:02",0.00077,1268063.07515,778371.2961,489691.77905
1474299157,"2016-09-19 15:32:37",0.00077,1271499.84876,781908.0697,489591.77905
1474295568,"2016-09-19 14:32:48",0.00077,1271499.84876,781908.0697,489591.77905
1474291968,"2016-09-19 13:32:48",0.00077,1270202.69976,781908.0697,488294.63005
1474288369,"2016-09-19 12:32:49",0.00077,1270203.06001,781908.42995,488294.63005
1474284774,"2016-09-19 11:32:54",0.00077,1270203.06001,781908.42995,488294.63005
1474281180,"2016-09-19 10:33:00",0.00073,1416795.91535,781726.54128,635069.37407
1474277562,"2016-09-19 09:32:42",0.00073,1416851.19617,781781.8221,635069.37407
1474273972,"2016-09-19 08:32:52",0.00073,1414589.56426,780706.2002,633883.36407
1474270379,"2016-09-19 07:32:59",0.00073,1414589.56426,780706.2002,633883.36407
1474266769,"2016-09-19 06:32:49",0.00073,1414589.56426,780706.2002,633883.36407
1474263190,"2016-09-19 05:33:10",0.00073,1414589.56426,780706.2002,633883.36407
1474259589,"2016-09-19 04:33:09",0.00073,1414589.56426,780706.2002,633883.36407
1474255985,"2016-09-19 03:33:05",0.00073,1414589.56426,780706.2002,633883.36407
1474252388,"2016-09-19 02:33:08",0.00073,1413771.81026,780740.4727,633031.33756
1474248782,"2016-09-19 01:33:02",0.00073,1412599.26026,780740.4727,631858.78756
1474245165,"2016-09-19 00:32:45",0.00073,1412020.58833,780685.05031,631335.53802
1474241594,"2016-09-18 23:33:14",0.00073,1414920.56,783585.02199,631335.53802
1474237962,"2016-09-18 22:32:42",0.00073,1414920.56,783585.02199,631335.53802
1474234363,"2016-09-18 21:32:43",0.00073,1414920.56,783585.02199,631335.53802
1474230782,"2016-09-18 20:33:02",0.00073,1412638.7511,781303.21309,631335.53802
1474227177,"2016-09-18 19:32:57",0.00073,1418874.65213,787539.11411,631335.53802
1474223557,"2016-09-18 18:32:37",0.00073,1406302.35625,775955.1266,630347.22965
1474219949,"2016-09-18 17:32:29",0.00074,1404984.75149,774637.52184,630347.22965
1474216366,"2016-09-18 16:32:46",0.00073,1404242.46235,773895.2327,630347.22965
1474212769,"2016-09-18 15:32:49",0.00074,1393381.94233,772392.168,620989.77433
1474209165,"2016-09-18 14:32:45",0.00074,1389054.50233,772392.168,616662.33433
1474205571,"2016-09-18 13:32:51",0.00074,1395744.64552,773903.21754,621841.42798
1474201950,"2016-09-18 12:32:30",0.00074,1363403.45579,745257.79265,618145.66314
1474198352,"2016-09-18 11:32:32",0.00075,1340930.84738,722785.18424,618145.66314
1474194763,"2016-09-18 10:32:43",0.00076,1331150.62638,713004.96324,618145.66314
1474191181,"2016-09-18 09:33:01",0.00076,1330306.38678,713004.96324,617301.42354
1474187564,"2016-09-18 08:32:44",0.00076,1329318.09139,712016.66784,617301.42354
1474183978,"2016-09-18 07:32:58",0.00076,1329318.09139,712016.66784,617301.42354
1474180356,"2016-09-18 06:32:36",0.00076,1329418.09139,712016.66784,617401.42354
1474176768,"2016-09-18 05:32:48",0.00075,1335472.40685,718070.98331,617401.42354
1474173173,"2016-09-18 04:32:53",0.00076,1328501.99928,711153.34176,617348.65752
1474169572,"2016-09-18 03:32:52",0.00076,1328302.0485,711153.45098,617148.59752
1474165971,"2016-09-18 02:32:51",0.00076,1328302.0485,711153.45098,617148.59752
1474162378,"2016-09-18 01:32:58",0.00075,1270716.5024,710246.73298,560469.76942
1474158772,"2016-09-18 00:32:52",0.00075,1279066.89272,701941.53917,577125.35356
1474155184,"2016-09-17 23:33:04",0.00075,1279066.89272,701941.53917,577125.35356
1474151592,"2016-09-17 22:33:12",0.00075,1279011.32688,701885.97332,577125.35356
1474147972,"2016-09-17 21:32:52",0.00075,1278767.19234,698480.78065,580286.41169
1474144372,"2016-09-17 20:32:52",0.00075,1278845.32538,698558.91368,580286.41169
1474140794,"2016-09-17 19:33:14",0.00075,1272845.32538,692558.91368,580286.41169
1474137192,"2016-09-17 18:33:12",0.00075,1272711.32538,692424.91368,580286.41169
1474133571,"2016-09-17 17:32:51",0.00074,1253324.99689,692424.91368,560900.0832
1474129992,"2016-09-17 16:33:12",0.00074,1253324.99689,692424.91368,560900.0832
1474126379,"2016-09-17 15:32:59",0.00074,1296673.64825,692424.91368,604248.73456
1474122780,"2016-09-17 14:33:00",0.00074,1296673.64825,691424.91368,605248.73456
1474119173,"2016-09-17 13:32:53",0.00072,1251921.04891,691424.91368,560496.13522
1474115578,"2016-09-17 12:32:58",0.00069,1389710.72419,710819.43309,678891.29111
1474111991,"2016-09-17 11:33:11",0.00068,1451805.36214,734297.46599,717507.89615
1474108372,"2016-09-17 10:32:52",0.00068,1449805.36214,734297.46599,715507.89615
1474104781,"2016-09-17 09:33:01",0.0006,1141960.58919,734297.46599,407663.1232
1474101195,"2016-09-17 08:33:15",0.0006,1141760.58919,734097.46599,407663.1232
1474097586,"2016-09-17 07:33:06",0.0006,1141510.58919,733847.46599,407663.1232
1474093974,"2016-09-17 06:32:54",0.00056,1114765.35881,736154.81796,378610.54085
1474090378,"2016-09-17 05:32:58",0.00056,1114615.35881,736004.81796,378610.54085
1474086787,"2016-09-17 04:33:07",0.00056,1114615.35881,736004.81796,378610.54085
1474083190,"2016-09-17 03:33:10",0.00055,1104999.22179,736004.81796,368994.40383
1474079574,"2016-09-17 02:32:54",0.00055,1104999.22179,736004.81796,368994.40383
1474075974,"2016-09-17 01:32:54",0.00055,1104779.22179,735784.81796,368994.40383
1474072384,"2016-09-17 00:33:04",0.00055,1104724.25661,735729.85277,368994.40383
1474068791,"2016-09-16 23:33:11",0.00055,1105773.43858,736779.03475,368994.40383
1474065201,"2016-09-16 22:33:21",0.00055,1105518.88321,736524.47938,368994.40383
1474061601,"2016-09-16 21:33:21",0.00053,1114941.18936,757606.2504,357334.93896
1474058004,"2016-09-16 20:33:24",0.00053,1124996.5686,767661.62964,357334.93896
1474054399,"2016-09-16 19:33:19",0.00053,1123696.5686,766361.62964,357334.93896
1474050791,"2016-09-16 18:33:11",0.00053,1122905.379,765570.44004,357334.93896
1474047185,"2016-09-16 17:33:05",0.00053,1115595.10885,758260.16989,357334.93896
1474043583,"2016-09-16 16:33:03",0.00053,1115595.10885,758260.16989,357334.93896
1474039994,"2016-09-16 15:33:14",0.00053,1112682.47746,758350.16989,354332.30757
1474036393,"2016-09-16 14:33:13",0.00053,1107246.88169,752914.57412,354332.30757
1474032772,"2016-09-16 13:32:52",0.00053,1107841.42262,753909.11505,353932.30757
1474029195,"2016-09-16 12:33:15",0.00053,1105064.57527,749909.11505,355155.46023
1474025582,"2016-09-16 11:33:02",0.00054,1099914.57527,744759.11505,355155.46023
1474021984,"2016-09-16 10:33:04",0.00043,897096.37025,732132.71505,164963.65521
1474018402,"2016-09-16 09:33:22",0.00043,895096.37025,730132.71505,164963.65521
1474014798,"2016-09-16 08:33:18",0.00043,903458.16542,738494.51022,164963.65521
1474011223,"2016-09-16 07:33:43",0.00043,894794.58515,730441.84994,164352.73521
1474007584,"2016-09-16 06:33:04",0.00043,894794.58515,730541.84994,164252.73521
1474003996,"2016-09-16 05:33:16",0.00044,867384.6258,703131.89059,164252.73521
1474000386,"2016-09-16 04:33:06",0.00044,870277.49516,706024.75995,164252.73521
1473996792,"2016-09-16 03:33:12",0.00044,870277.49516,706024.75995,164252.73521
1473993220,"2016-09-16 02:33:40",0.00044,821048.10349,597129.23014,223918.87336
1473989593,"2016-09-16 01:33:13",0.00044,887617.63495,824219.15467,63398.48028
1473985990,"2016-09-16 00:33:10",0.00044,887586.72576,824188.24549,63398.48028
1473982390,"2016-09-15 23:33:10",0.00044,887586.72576,824188.24549,63398.48028
1473978779,"2016-09-15 22:32:59",0.00044,880679.54582,811288.76595,69390.77988
1473975201,"2016-09-15 21:33:21",0.00044,880679.54582,811288.76595,69390.77988
1473971600,"2016-09-15 20:33:20",0.00044,880679.54582,811288.76595,69390.77988
1473967974,"2016-09-15 19:32:54",0.00044,881055.52705,811664.74717,69390.77988
1473964373,"2016-09-15 18:32:53",0.00044,882132.34385,812828.93556,69303.40829
1473960775,"2016-09-15 17:32:55",0.00044,879138.17425,810128.47596,69009.69829
1473957197,"2016-09-15 16:33:17",0.00044,878666.47339,808906.85292,69759.62047
1473953591,"2016-09-15 15:33:11",0.00044,878519.54286,808251.9436,70267.59926
1473949999,"2016-09-15 14:33:19",0.00044,931768.54357,806996.95779,124771.58578
1473946339,"2016-09-15 13:32:19",0.00044,954972.71794,804940.53912,150032.17882
1473942743,"2016-09-15 12:32:23",0.00044,954672.87677,804640.69795,150032.17882
1473939143,"2016-09-15 11:32:23",0.00044,954624.86141,804544.66722,150080.19418
1473935558,"2016-09-15 10:32:38",0.00044,954672.93773,804092.74297,150580.19477
1473931957,"2016-09-15 09:32:37",0.00044,954652.93773,808120.82014,146532.11759
1473928342,"2016-09-15 08:32:22",0.00044,954536.86004,806619.66036,147917.19968
1473924761,"2016-09-15 07:32:41",0.00044,954703.69259,806027.04781,148676.64479
1473921162,"2016-09-15 06:32:42",0.00044,954801.04358,806124.39845,148676.64514
1473917556,"2016-09-15 05:32:36",0.00044,954801.04358,806173.5305,148627.51308
1473913944,"2016-09-15 04:32:24",0.00044,954801.04358,804293.01276,150508.03082
1473910364,"2016-09-15 03:32:44",0.00044,954801.04358,804293.01276,150508.03082
1473906755,"2016-09-15 02:32:35",0.00044,954865.04681,804357.01599,150508.03082
1473903176,"2016-09-15 01:32:56",0.00044,954865.04681,804357.01599,150508.03082
1473899553,"2016-09-15 00:32:33",0.00044,954865.03681,804357.00599,150508.03082
1473895957,"2016-09-14 23:32:37",0.00044,956942.08946,806336.8289,150605.26056
1473892358,"2016-09-14 22:32:38",0.00044,956942.08946,806336.8289,150605.26056
1473888747,"2016-09-14 21:32:27",0.00044,956793.25259,806090.31829,150702.9343
1473885158,"2016-09-14 20:32:38",0.00044,944873.6896,794107.21826,150766.47134
1473881554,"2016-09-14 19:32:34",0.00043,974953.41662,827872.60102,147080.8156
1473877953,"2016-09-14 18:32:33",0.00043,971111.9015,818334.2014,152777.7001
1473874350,"2016-09-14 17:32:30",0.00043,970695.95679,818025.55768,152670.39911
1473870751,"2016-09-14 16:32:31",0.00043,900516.13273,818131.36666,82384.76606
1473867147,"2016-09-14 15:32:27",0.00043,972815.71186,817993.24432,154822.46754
1473863565,"2016-09-14 14:32:45",0.00045,1072554.70035,808232.28592,264322.41443
1473859970,"2016-09-14 13:32:50",0.00045,1072447.30537,808124.89094,264322.41443
1473856359,"2016-09-14 12:32:39",0.00045,1072447.30537,808124.89094,264322.41443
1473852773,"2016-09-14 11:32:53",0.00045,1061804.31443,796268.50937,265535.80506
1473849160,"2016-09-14 10:32:40",0.00045,1077088.25404,801653.91923,275434.33481
1473845548,"2016-09-14 09:32:28",0.00045,1076976.07283,801653.91923,275322.1536
1473841970,"2016-09-14 08:32:50",0.00045,1076766.98489,800653.91923,276113.06566
1473838368,"2016-09-14 07:32:48",0.00045,1067266.98489,790653.91923,276613.06566
1473834771,"2016-09-14 06:32:51",0.00045,1067266.98489,790653.91923,276613.06566
1473831145,"2016-09-14 05:32:25",0.00045,1066366.98489,789753.91923,276613.06566
1473827554,"2016-09-14 04:32:34",0.00045,1065966.98771,789853.92206,276113.06566
1473823959,"2016-09-14 03:32:39",0.00045,1056428.789,780212.20431,276216.58469
1473820370,"2016-09-14 02:32:50",0.00045,1057572.068,781355.48331,276216.58469
1473816776,"2016-09-14 01:32:56",0.00045,1055675.37111,779510.40649,276164.96462
1473813172,"2016-09-14 00:32:52",0.00045,1055572.00659,779355.35972,276216.64688
1473809566,"2016-09-13 23:32:46",0.00045,1055090.45607,778873.80504,276216.65103
1473805966,"2016-09-13 22:32:46",0.00045,1054970.45607,778753.80504,276216.65103
1473802363,"2016-09-13 21:32:43",0.00045,1056750.39438,780533.74335,276216.65103
1473798764,"2016-09-13 20:32:44",0.00045,1056750.39438,780533.74335,276216.65103
1473795180,"2016-09-13 19:33:00",0.00045,1056109.42578,779790.87257,276318.5532
1473791562,"2016-09-13 18:32:42",0.00045,1061684.30287,778890.84536,282793.45751
1473787955,"2016-09-13 17:32:35",0.00045,1062139.30391,784942.53269,277196.77122
1473784352,"2016-09-13 16:32:32",0.00045,1061960.07532,784942.53269,277017.54263
1473780763,"2016-09-13 15:32:43",0.00045,1060107.98465,783790.97991,276317.00474
1473777161,"2016-09-13 14:32:41",0.00045,1060012.83858,783694.42841,276318.41017
1473773563,"2016-09-13 13:32:43",0.00044,1070213.64101,783694.32841,286519.3126
1473769968,"2016-09-13 12:32:48",0.00044,1069463.64101,782944.32841,286519.3126
1473766343,"2016-09-13 11:32:23",0.00044,1058974.64101,772455.32841,286519.3126
1473762754,"2016-09-13 10:32:34",0.00044,1052287.81179,772444.32841,279843.48338
1473759153,"2016-09-13 09:32:33",0.00044,1048711.33315,772394.32841,276317.00474
1473755549,"2016-09-13 08:32:29",0.00044,1048711.33315,772394.32841,276317.00474
1473751957,"2016-09-13 07:32:37",0.00044,1049035.67179,772666.03547,276369.63632
1473748356,"2016-09-13 06:32:36",0.00044,1048870.77679,772553.36413,276317.41265
1473744753,"2016-09-13 05:32:33",0.00044,1048975.56889,772606.11932,276369.44957
1473741152,"2016-09-13 04:32:32",0.00044,1050783.7932,774362.17339,276421.61981
1473737556,"2016-09-13 03:32:36",0.00044,1036180.25639,759758.63657,276421.61981
1473733959,"2016-09-13 02:32:39",0.00044,1032498.5537,755579.99955,276918.55416
1473730353,"2016-09-13 01:32:33",0.00044,1049765.38407,773238.27449,276527.10958
1473726765,"2016-09-13 00:32:45",0.00043,1079276.48626,792884.30098,286392.18528
1473723153,"2016-09-12 23:32:33",0.00043,1080645.28248,794199.99038,286445.2921
1473719555,"2016-09-12 22:32:35",0.00043,1064174.51506,769378.84805,294795.66701
1473715958,"2016-09-12 21:32:38",0.00043,1055108.46293,768663.17066,286445.29227
1473712359,"2016-09-12 20:32:39",0.00043,1055108.46293,767717.04021,287391.42272
1473708747,"2016-09-12 19:32:27",0.00043,1053964.60292,766519.31057,287445.29236
1473705154,"2016-09-12 18:32:34",0.00043,1005655.02635,718209.73395,287445.2924
1473701564,"2016-09-12 17:32:44",0.00043,1004461.58465,700651.60953,303809.97512
1473697972,"2016-09-12 16:32:52",0.00043,979750.74397,692360.30603,287390.43794
1473694370,"2016-09-12 15:32:50",0.00043,974305.58998,686715.14739,287590.44258
1473690758,"2016-09-12 14:32:38",0.00043,986625.55585,684588.04906,302037.50679
1473687173,"2016-09-12 13:32:53",0.00043,990669.84337,684532.80275,306137.04062
1473683571,"2016-09-12 12:32:51",0.00042,990284.23096,684638.93103,305645.29993
1473679962,"2016-09-12 11:32:42",0.00042,989760.98838,684638.9258,305122.06257
1473676378,"2016-09-12 10:32:58",0.00042,989712.55219,684590.48962,305122.06257
1473672764,"2016-09-12 09:32:44",0.00042,989712.55219,684590.48962,305122.06257
1473669174,"2016-09-12 08:32:54",0.00042,989712.55219,684590.48962,305122.06257
1473665565,"2016-09-12 07:32:45",0.00042,973535.78219,684590.48962,288945.29257
1473661953,"2016-09-12 06:32:33",0.00042,992764.81582,704819.77933,287945.0365
1473658373,"2016-09-12 05:32:53",0.00042,992764.81582,704819.77933,287945.0365
1473654766,"2016-09-12 04:32:46",0.00042,992264.81582,704819.77933,287445.0365
1473651163,"2016-09-12 03:32:43",0.00042,992264.81582,704819.77933,287445.0365
1473647554,"2016-09-12 02:32:34",0.00042,992267.41582,704822.37933,287445.0365
1473643979,"2016-09-12 01:32:59",0.00042,992212.18653,704767.15003,287445.0365
1473640367,"2016-09-12 00:32:47",0.00042,992267.60532,704822.56883,287445.0365
1473636779,"2016-09-11 23:32:59",0.00042,992267.60532,704822.56883,287445.0365
1473633166,"2016-09-11 22:32:46",0.00042,992267.60532,704822.56883,287445.0365
1473629572,"2016-09-11 21:32:52",0.00042,995412.62313,707967.58663,287445.0365
1473625978,"2016-09-11 20:32:58",0.00042,989894.23885,702449.20235,287445.0365
1473622404,"2016-09-11 19:33:24",0.00042,950887.75675,663532.44129,287355.31546
1473618769,"2016-09-11 18:32:49",0.00042,1026579.83392,624546.04394,402033.78998
1473615145,"2016-09-11 17:32:25",0.00042,1027170.56459,625136.77462,402033.78998
1473611538,"2016-09-11 16:32:18",0.00043,872729.11561,639007.64365,233721.47196
1473607932,"2016-09-11 15:32:12",0.00052,1045122.95057,629333.47443,415789.47614
1473604333,"2016-09-11 14:32:13",0.00052,1033718.48875,622488.70903,411229.77972
1473600731,"2016-09-11 13:32:11",0.00052,1033718.48875,622488.70903,411229.77972
1473597146,"2016-09-11 12:32:26",0.00052,1033763.3284,622533.54868,411229.77972
1473593531,"2016-09-11 11:32:11",0.00052,1031037.83587,622973.35023,408064.48564
1473589927,"2016-09-11 10:32:07",0.00052,1026485.51907,618921.03341,407564.48566
1473586346,"2016-09-11 09:32:26",0.00052,1020532.91047,612968.42478,407564.48569
1473582742,"2016-09-11 08:32:22",0.00052,1020532.91047,613468.0232,407064.88727
1473579132,"2016-09-11 07:32:12",0.00052,1020532.91047,613468.0232,407064.88727
1473575546,"2016-09-11 06:32:26",0.00052,1020532.91047,613413.95843,407118.95204
1473571934,"2016-09-11 05:32:14",0.00055,626082.87843,593432.38018,32650.49825
1473568324,"2016-09-11 04:32:04",0.00055,626082.87843,593377.9821,32704.89633
1473564722,"2016-09-11 03:32:02",0.00058,641707.89514,567968.7267,73739.16844
1473561128,"2016-09-11 02:32:08",0.00058,680942.49568,567968.7267,112973.76899
1473557550,"2016-09-11 01:32:30",0.00058,680009.15704,567035.38805,112973.76899
1473553931,"2016-09-11 00:32:11",0.00054,774992.94151,556396.58029,218596.36122
1473550327,"2016-09-10 23:32:07",0.00054,774940.03146,553859.03712,221080.99434
1473546743,"2016-09-10 22:32:23",0.00053,796661.43279,554012.20068,242649.23211
1473543121,"2016-09-10 21:32:01",0.00031,426861.91831,411172.34822,15689.57009
1473539536,"2016-09-10 20:32:16",0.00032,299536.79574,252497.70729,47039.08845
1473535938,"2016-09-10 19:32:18",0.00031,282180.87577,224867.3461,57313.52966
1473532330,"2016-09-10 18:32:10",0.00031,284719.76666,225406.237,59313.52966
1473528718,"2016-09-10 17:31:58",0.0003,251188.92861,228063.23873,23125.68988
1473525140,"2016-09-10 16:32:20",0.0003,251188.92861,230571.14222,20617.7864
1473521537,"2016-09-10 15:32:17",0.00029,258789.7705,237064.07981,21725.69069
1473517938,"2016-09-10 14:32:18",0.0003,248594.76231,227869.07106,20725.69125
1473514337,"2016-09-10 13:32:17",0.00029,268768.79395,252095.57656,16673.21739
1473510733,"2016-09-10 12:32:13",0.00026,309417.90079,289069.95856,20347.94223
1473507126,"2016-09-10 11:32:06",0.00024,358975.4777,336028.53547,22946.94223
1473503538,"2016-09-10 10:32:18",0.00024,358875.4777,335928.53547,22946.94223
1473499917,"2016-09-10 09:31:57",0.00024,368875.4777,345928.53547,22946.94223
1473496320,"2016-09-10 08:32:00",0.00024,368102.90134,345928.53547,22174.36587
1473492729,"2016-09-10 07:32:09",0.00024,368102.90134,345928.53547,22174.36587
1473489130,"2016-09-10 06:32:10",0.00024,368102.90134,345928.53547,22174.36587
1473485540,"2016-09-10 05:32:20",0.00024,368102.90134,345928.53547,22174.36587
1473481941,"2016-09-10 04:32:21",0.00024,368102.90134,345928.53547,22174.36587
1473478325,"2016-09-10 03:32:05",0.00024,368877.27572,346702.90985,22174.36587
