Timestamp,Date,"Avg Rate (%/day)","Total Amount Active Swaps (ETH)",Used,Unused
1495726201,"2017-05-25 15:30:01",0.0525,289298.6983,286053.55973,3245.13857
1495722601,"2017-05-25 14:30:01",0.05275,288059.66473,285378.05697,2681.60776
1495719001,"2017-05-25 13:30:01",0.05276,288016.56895,285336.28505,2680.2839
1495715401,"2017-05-25 12:30:01",0.05275,288006.88672,285458.68589,2548.20083
1495711800,"2017-05-25 11:30:00",0.05287,287354.95261,285039.58736,2315.36525
1495708200,"2017-05-25 10:30:00",0.05293,287076.37544,285304.90689,1771.46855
1495704600,"2017-05-25 09:30:00",0.05283,287376.71647,285670.30833,1706.40814
1495701000,"2017-05-25 08:30:00",0.05272,287723.39206,285699.58713,2023.80493
1495697400,"2017-05-25 07:30:00",0.05259,288170.62009,286221.86571,1948.75438
1495693800,"2017-05-25 06:30:00",0.05225,290220.90139,287534.50064,2686.40074
1495690200,"2017-05-25 05:30:00",0.05247,289417.45779,285697.84165,3719.61614
1495686600,"2017-05-25 04:30:00",0.05278,288289.74234,284570.1262,3719.61614
1495683000,"2017-05-25 03:30:00",0.05286,287994.1106,284392.10446,3602.00614
1495679400,"2017-05-25 02:30:00",0.05311,287123.22149,283521.21535,3602.00614
1495675800,"2017-05-25 01:30:00",0.05349,285754.97106,282152.96493,3602.00614
1495672200,"2017-05-25 00:30:00",0.05348,285817.06019,282215.05405,3602.00614
1495668600,"2017-05-24 23:30:00",0.05353,285651.28523,282056.27291,3595.01232
1495665000,"2017-05-24 22:30:00",0.0537,285111.45579,281516.44347,3595.01232
1495661400,"2017-05-24 21:30:00",0.05372,285071.5206,281501.90282,3569.61778
1495657800,"2017-05-24 20:30:00",0.05375,284967.87217,281398.25439,3569.61778
1495654200,"2017-05-24 19:30:00",0.0536,285543.91433,281823.4352,3720.47913
1495650600,"2017-05-24 18:30:00",0.05356,285898.66833,282178.1892,3720.47913
1495647000,"2017-05-24 17:30:00",0.05358,285928.58914,282208.11001,3720.47913
1495643400,"2017-05-24 16:30:00",0.05363,285743.60799,282023.12886,3720.47913
1495639801,"2017-05-24 15:30:01",0.05369,285557.91204,281837.43291,3720.47913
1495636201,"2017-05-24 14:30:01",0.0539,284838.93743,281118.4583,3720.47913
1495632601,"2017-05-24 13:30:01",0.0539,284827.99019,281258.77241,3569.21778
1495629000,"2017-05-24 12:30:00",0.05368,286362.86736,282768.69112,3594.17625
1495625401,"2017-05-24 11:30:01",0.05321,288369.08245,284682.48051,3686.60194
1495621801,"2017-05-24 10:30:01",0.05255,291791.43473,288104.83279,3686.60194
1495618201,"2017-05-24 09:30:01",0.05242,292406.58295,288719.98101,3686.60194
1495614601,"2017-05-24 08:30:01",0.05206,294637.93499,290951.33305,3686.60194
1495611001,"2017-05-24 07:30:01",0.05206,294707.69607,291021.09413,3686.60194
1495607400,"2017-05-24 06:30:00",0.05207,294656.81843,290960.76683,3696.0516
1495603801,"2017-05-24 05:30:01",0.05196,295529.06835,291833.01675,3696.0516
1495600200,"2017-05-24 04:30:00",0.0518,296046.1367,292829.32962,3216.80707
1495596600,"2017-05-24 03:30:00",0.0518,295940.16717,292954.05837,2986.1088
1495593001,"2017-05-24 02:30:01",0.05194,295684.41295,292726.77343,2957.63953
1495589401,"2017-05-24 01:30:01",0.0519,295855.30472,292899.44654,2955.85818
1495585800,"2017-05-24 00:30:00",0.05208,295015.50516,292121.69698,2893.80818
1495582201,"2017-05-23 23:30:01",0.05171,297065.1414,294202.78007,2862.36132
1495578600,"2017-05-23 22:30:00",0.05173,296965.04356,294112.76297,2852.28059
1495575000,"2017-05-23 21:30:00",0.05176,296817.65429,294031.8737,2785.78059
1495571400,"2017-05-23 20:30:00",0.0518,296711.31213,294020.77371,2690.53842
1495567800,"2017-05-23 19:30:00",0.05161,297921.41099,295230.87258,2690.53842
1495564201,"2017-05-23 18:30:01",0.05168,298021.07814,295436.27343,2584.80471
1495560601,"2017-05-23 17:30:01",0.05175,297821.49261,295171.22394,2650.26867
1495557000,"2017-05-23 16:30:00",0.0517,298529.63458,295848.14437,2681.49022
1495553401,"2017-05-23 15:30:01",0.05233,296679.49055,294381.14367,2298.34689
1495549800,"2017-05-23 14:30:00",0.05205,298786.76043,296608.513,2178.24742
1495546200,"2017-05-23 13:30:00",0.05227,297814.65423,296700.94981,1113.70441
1495542600,"2017-05-23 12:30:00",0.05218,300734.88003,296715.62898,4019.25106
1495539000,"2017-05-23 11:30:00",0.05222,300549.08816,296541.0771,4008.01106
1495535400,"2017-05-23 10:30:00",0.05244,299756.65802,295747.66917,4008.98885
1495531800,"2017-05-23 09:30:00",0.05236,300222.5146,296214.32309,4008.19151
1495528200,"2017-05-23 08:30:00",0.05238,300275.20296,296269.86323,4005.33973
1495524600,"2017-05-23 07:30:00",0.05263,298986.10035,294928.41036,4057.68999
1495521000,"2017-05-23 06:30:00",0.05282,297723.26964,295117.20346,2606.06618
1495517400,"2017-05-23 05:30:00",0.05281,297955.9803,295380.43768,2575.54262
1495513800,"2017-05-23 04:30:00",0.05284,297708.0287,295239.60023,2468.42848
1495510200,"2017-05-23 03:30:00",0.05276,298446.76039,295578.33192,2868.42848
1495506600,"2017-05-23 02:30:00",0.05275,298551.14819,294932.5112,3618.63699
1495503000,"2017-05-23 01:30:00",0.05268,302834.40883,294933.74033,7900.6685
1495499400,"2017-05-23 00:30:00",0.05277,301243.96341,295014.38904,6229.57437
1495495800,"2017-05-22 23:30:00",0.05259,291930.87443,291848.44702,82.42742
1495492200,"2017-05-22 22:30:00",0.05283,292889.69156,289100.72126,3788.9703
1495488600,"2017-05-22 21:30:00",0.05273,293541.4233,290460.91787,3080.50542
1495485000,"2017-05-22 20:30:00",0.05238,296582.77426,293518.88149,3063.89277
1495481400,"2017-05-22 19:30:00",0.0525,295155.97296,292211.00849,2944.96447
1495477800,"2017-05-22 18:30:00",0.05248,295236.63126,292301.66679,2934.96447
1495474201,"2017-05-22 17:30:01",0.05264,292542.54378,291356.64842,1185.89536
1495470600,"2017-05-22 16:30:00",0.05256,294265.07287,291267.52089,2997.55198
1495467001,"2017-05-22 15:30:01",0.05262,293845.83704,290848.28506,2997.55198
1495463400,"2017-05-22 14:30:00",0.05261,293625.63663,291071.87821,2553.75842
1495459800,"2017-05-22 13:30:00",0.0527,291654.02168,290163.34151,1490.68016
1495456200,"2017-05-22 12:30:00",0.05308,288272.3184,288118.53676,153.78164
1495452600,"2017-05-22 11:30:00",0.05308,288272.90676,288134.62512,138.28164
1495449000,"2017-05-22 10:30:00",0.05325,287472.5922,287334.81056,137.78164
1495445400,"2017-05-22 09:30:00",0.05342,286710.63219,286572.85056,137.78164
1495441800,"2017-05-22 08:30:00",0.05185,298657.79031,298544.24644,113.54387
1495438200,"2017-05-22 07:30:00",0.0521,297298.24329,297276.16658,22.07671
1495434600,"2017-05-22 06:30:00",0.05216,297475.46866,297409.39195,66.07671
1495431000,"2017-05-22 05:30:00",0.05265,295768.02058,295751.94387,16.07671
1495427400,"2017-05-22 04:30:00",0.05287,294775.56421,294628.52787,147.03634
1495423800,"2017-05-22 03:30:00",0.05278,295216.34964,294265.85689,950.49275
1495420200,"2017-05-22 02:30:00",0.05299,294710.79806,294565.89032,144.90774
1495416600,"2017-05-22 01:30:00",0.05301,294723.40293,293673.46157,1049.94136
1495413000,"2017-05-22 00:30:00",0.05301,294742.05177,293496.48041,1245.57136
1495409400,"2017-05-21 23:30:00",0.05297,295374.22721,293523.21969,1851.00753
1495405800,"2017-05-21 22:30:00",0.05272,293156.32065,293140.73394,15.58671
1495402200,"2017-05-21 21:30:00",0.05274,292995.12251,292967.00163,28.12088
1495398600,"2017-05-21 20:30:00",0.05277,292360.96033,292345.37361,15.58671
1495395000,"2017-05-21 19:30:00",0.05257,293567.97269,293552.38598,15.58671
1495391400,"2017-05-21 18:30:00",0.05206,292708.2278,292290.1725,418.0553
1495387801,"2017-05-21 17:30:01",0.05186,292509.43576,292091.38045,418.0553
1495384200,"2017-05-21 16:30:00",0.05183,292193.0085,290969.9532,1223.0553
1495380600,"2017-05-21 15:30:00",0.05189,290554.6717,289217.03485,1337.63686
1495377000,"2017-05-21 14:30:00",0.05185,290788.41931,289451.36917,1337.05015
1495373400,"2017-05-21 13:30:00",0.05184,291012.36123,287616.31108,3396.05015
1495369800,"2017-05-21 12:30:00",0.05189,287828.50961,287101.97132,726.53828
1495366200,"2017-05-21 11:30:00",0.05175,288174.90822,288144.0588,30.84942
1495362600,"2017-05-21 10:30:00",0.0514,291613.93251,290478.42674,1135.50577
1495359000,"2017-05-21 09:30:00",0.05139,291256.52489,290111.01912,1145.50577
1495355400,"2017-05-21 08:30:00",0.05143,290923.08388,289466.61176,1456.47212
1495351800,"2017-05-21 07:30:00",0.05143,290893.88295,287260.3453,3633.53765
1495348200,"2017-05-21 06:30:00",0.05144,291103.3086,287317.29987,3786.00873
1495344600,"2017-05-21 05:30:00",0.05139,291487.932,287741.35404,3746.57797
1495341000,"2017-05-21 04:30:00",0.05139,291640.62074,288145.04277,3495.57797
1495337400,"2017-05-21 03:30:00",0.05138,291712.05377,288300.95473,3411.09903
1495333800,"2017-05-21 02:30:00",0.05132,292536.8933,288600.24443,3936.64888
1495330200,"2017-05-21 01:30:00",0.05086,289116.23781,287522.85901,1593.3788
1495326600,"2017-05-21 00:30:00",0.05046,291290.17187,289196.85531,2093.31657
1495323000,"2017-05-20 23:30:00",0.05048,290011.38022,288427.18424,1584.19599
1495319400,"2017-05-20 22:30:00",0.05048,290012.97209,288428.52611,1584.44599
1495315800,"2017-05-20 21:30:00",0.05047,289889.8768,288291.98918,1597.88762
1495312200,"2017-05-20 20:30:00",0.05046,290000.91278,287836.05811,2164.85467
1495308600,"2017-05-20 19:30:00",0.05033,290593.0567,288428.20202,2164.85467
1495305000,"2017-05-20 18:30:00",0.05033,290670.82351,288505.96884,2164.85467
1495301400,"2017-05-20 17:30:00",0.05032,290203.09533,289763.42742,439.66791
1495297800,"2017-05-20 16:30:00",0.04982,290081.13759,289564.33049,516.8071
1495294200,"2017-05-20 15:30:00",0.04979,290283.14305,289525.33595,757.8071
1495290600,"2017-05-20 14:30:00",0.04978,290319.78118,289567.66343,752.11774
1495287000,"2017-05-20 13:30:00",0.04979,290021.21839,289269.10064,752.11774
1495283400,"2017-05-20 12:30:00",0.04977,290609.32729,289616.21821,993.10908
1495279800,"2017-05-20 11:30:00",0.04977,290453.67008,289470.11302,983.55706
1495276200,"2017-05-20 10:30:00",0.04927,290093.66657,289683.97906,409.68751
1495272600,"2017-05-20 09:30:00",0.04918,289804.51546,289437.59501,366.92044
1495269000,"2017-05-20 08:30:00",0.0491,289172.21207,289119.39518,52.81689
1495265400,"2017-05-20 07:30:00",0.0491,288681.45756,288643.99499,37.46256
1495261800,"2017-05-20 06:30:00",0.04911,287706.64671,287292.41571,414.231
1495258200,"2017-05-20 05:30:00",0.04868,286895.2942,285087.42588,1807.86831
1495254600,"2017-05-20 04:30:00",0.04863,287347.00396,285565.35134,1781.65262
1495251000,"2017-05-20 03:30:00",0.0486,287380.79106,285307.11298,2073.67808
1495247400,"2017-05-20 02:30:00",0.04859,287413.5413,285339.86322,2073.67808
1495243800,"2017-05-20 01:30:00",0.04849,287682.94078,285618.25339,2064.68739
1495240200,"2017-05-20 00:30:00",0.04853,287287.51323,285222.82583,2064.68739
1495236600,"2017-05-19 23:30:00",0.04845,287286.33796,286027.11718,1259.22078
1495233000,"2017-05-19 22:30:00",0.04847,286122.5361,284957.88661,1164.64949
1495229400,"2017-05-19 21:30:00",0.04831,287164.84803,284557.71473,2607.13329
1495225800,"2017-05-19 20:30:00",0.04839,286475.90762,282753.3533,3722.55432
1495222200,"2017-05-19 19:30:00",0.04834,287186.58839,283814.24369,3372.3447
1495218600,"2017-05-19 18:30:00",0.0484,286806.33378,283471.74337,3334.59041
1495215000,"2017-05-19 17:30:00",0.04859,285657.65284,282558.37502,3099.27783
1495211400,"2017-05-19 16:30:00",0.04854,285608.14448,281501.45173,4106.69275
1495207800,"2017-05-19 15:30:00",0.04858,285138.78759,280524.56739,4614.2202
1495204200,"2017-05-19 14:30:00",0.04837,282827.82498,280659.00957,2168.81541
1495200600,"2017-05-19 13:30:00",0.04839,282788.78788,280252.05246,2536.73541
1495197000,"2017-05-19 12:30:00",0.04839,282892.69335,280103.95793,2788.73541
1495193400,"2017-05-19 11:30:00",0.04842,283014.15021,280476.41402,2537.73619
1495189800,"2017-05-19 10:30:00",0.04834,283490.63458,281083.09059,2407.54399
1495186200,"2017-05-19 09:30:00",0.04832,283596.31189,281294.58746,2301.72443
1495182600,"2017-05-19 08:30:00",0.04829,283850.12858,281726.34999,2123.77859
1495179000,"2017-05-19 07:30:00",0.04802,286169.87045,282825.0588,3344.81165
1495175400,"2017-05-19 06:30:00",0.04809,285159.57737,281714.755,3444.82237
1495171800,"2017-05-19 05:30:00",0.04828,283893.50954,280839.34092,3054.16862
1495168200,"2017-05-19 04:30:00",0.04835,283748.85146,281005.95623,2742.89524
1495164600,"2017-05-19 03:30:00",0.04787,288213.85293,281809.27661,6404.57632
1495161000,"2017-05-19 02:30:00",0.04784,278077.4376,277538.46206,538.97554
1495157400,"2017-05-19 01:30:00",0.04768,275408.19923,274869.18156,539.01767
1495153800,"2017-05-19 00:30:00",0.0482,272146.866,271650.64031,496.22569
1495150200,"2017-05-18 23:30:00",0.04816,272389.33885,271893.03479,496.30405
1495146600,"2017-05-18 22:30:00",0.04814,272497.80932,272009.08085,488.72847
1495143000,"2017-05-18 21:30:00",0.04811,272695.06119,272264.57399,430.48719
1495139400,"2017-05-18 20:30:00",0.04815,272542.58941,272334.92564,207.66377
1495135800,"2017-05-18 19:30:00",0.04833,271563.64946,271355.96469,207.68478
1495132200,"2017-05-18 18:30:00",0.04839,271728.94105,271543.11196,185.82909
1495128600,"2017-05-18 17:30:00",0.04814,273262.56271,270589.66011,2672.9026
1495125000,"2017-05-18 16:30:00",0.04809,273569.34278,270728.98352,2840.35926
1495121400,"2017-05-18 15:30:00",0.04808,273587.53473,270950.02039,2637.51434
1495117800,"2017-05-18 14:30:00",0.04814,273325.53633,270930.81832,2394.71802
1495114200,"2017-05-18 13:30:00",0.04815,273320.26403,270671.5979,2648.66614
1495110600,"2017-05-18 12:30:00",0.0483,272488.92002,269589.41388,2899.50614
1495107000,"2017-05-18 11:30:00",0.04831,272538.2179,270166.81622,2371.40168
1495103400,"2017-05-18 10:30:00",0.04884,270263.20084,270236.2394,26.96144
1495099800,"2017-05-18 09:30:00",0.04882,270402.81944,270397.81944,5
1495096200,"2017-05-18 08:30:00",0.04887,270219.74199,270214.64313,5.09886
1495092600,"2017-05-18 07:30:00",0.04878,270818.56084,270791.5994,26.96144
1495089000,"2017-05-18 06:30:00",0.04877,271107.8125,271080.85106,26.96144
1495085400,"2017-05-18 05:30:00",0.04883,270838.7078,270811.74635,26.96144
1495081800,"2017-05-18 04:30:00",0.04893,270250.50264,270223.54119,26.96144
1495078200,"2017-05-18 03:30:00",0.04894,270190.98874,270103.97044,87.01829
1495074600,"2017-05-18 02:30:00",0.04896,270104.98537,270036.97225,68.01312
1495071000,"2017-05-18 01:30:00",0.04885,270157.18093,270089.50375,67.67718
1495067400,"2017-05-18 00:30:00",0.04887,270073.17116,269815.01792,258.15324
1495063800,"2017-05-17 23:30:00",0.04874,271144.71692,269683.16217,1461.55475
1495060200,"2017-05-17 22:30:00",0.04874,271117.59103,269656.49201,1461.09902
1495056600,"2017-05-17 21:30:00",0.04877,271019.38574,269558.28672,1461.09902
1495053000,"2017-05-17 20:30:00",0.04883,270675.29605,269390.29092,1285.00513
1495049400,"2017-05-17 19:30:00",0.04878,271226.06468,270015.96566,1210.09902
1495045800,"2017-05-17 18:30:00",0.04882,271067.24518,269858.373,1208.87218
1495042200,"2017-05-17 17:30:00",0.04892,271226.33798,270173.09779,1053.24019
1495038600,"2017-05-17 16:30:00",0.04915,270635.33362,270063.24679,572.08683
1495035000,"2017-05-17 15:30:00",0.04915,270550.52593,270154.98108,395.54485
1495031400,"2017-05-17 14:30:00",0.04914,270600.04658,270204.50173,395.54485
1495027800,"2017-05-17 13:30:00",0.04916,270519.61975,270125.0849,394.53485
1495024200,"2017-05-17 12:30:00",0.04927,269789.29358,269673.40756,115.88602
1495020600,"2017-05-17 11:30:00",0.04923,270048.22804,269932.34202,115.88602
1495017000,"2017-05-17 10:30:00",0.0493,269628.97028,269513.08426,115.88602
1495013400,"2017-05-17 09:30:00",0.04932,269545.64367,269429.75765,115.88602
1495009800,"2017-05-17 08:30:00",0.04923,270113.84007,269746.95405,366.88602
1495006200,"2017-05-17 07:30:00",0.04925,270093.05822,269726.1722,366.88602
1495002600,"2017-05-17 06:30:00",0.04923,270281.58748,269957.81151,323.77597
1494999000,"2017-05-17 05:30:00",0.04922,270327.99725,270081.66166,246.33559
1494995400,"2017-05-17 04:30:00",0.04913,270867.00319,270837.87295,29.13023
1494991800,"2017-05-17 03:30:00",0.04909,270566.81082,270179.08464,387.72618
1494988200,"2017-05-17 02:30:00",0.05005,269697.41075,267457.46107,2239.94967
1494984600,"2017-05-17 01:30:00",0.05002,269890.51875,268459.43124,1431.08751
1494981000,"2017-05-17 00:30:00",0.04992,270472.45562,269001.87128,1470.58434
1494977400,"2017-05-16 23:30:00",0.04992,270488.46159,269017.87725,1470.58434
1494973800,"2017-05-16 22:30:00",0.05002,269945.07493,268339.08254,1605.99239
1494970200,"2017-05-16 21:30:00",0.04999,270196.95466,269793.96227,402.99239
1494966600,"2017-05-16 20:30:00",0.05001,270096.94466,269693.95227,402.99239
1494963000,"2017-05-16 19:30:00",0.05009,270855.03507,269954.86269,900.17239
1494959400,"2017-05-16 18:30:00",0.05007,270956.95461,270056.78223,900.17239
1494955800,"2017-05-16 17:30:00",0.05005,271033.95017,270136.06872,897.88145
1494952200,"2017-05-16 16:30:00",0.05,271170.79752,270252.91607,917.88145
1494948600,"2017-05-16 15:30:00",0.05001,271111.06812,270246.81466,864.25346
1494945000,"2017-05-16 14:30:00",0.05003,270983.97414,270371.72068,612.25346
1494941400,"2017-05-16 13:30:00",0.05015,270306.90239,269728.59893,578.30346
1494937800,"2017-05-16 12:30:00",0.05017,270213.18719,269885.88373,327.30346
1494934200,"2017-05-16 11:30:00",0.0502,270024.80684,269697.50338,327.30346
1494930600,"2017-05-16 10:30:00",0.05022,269947.08387,269619.78041,327.30346
1494927000,"2017-05-16 09:30:00",0.04998,271736.44595,269071.90889,2664.53706
1494923400,"2017-05-16 08:30:00",0.05,271622.28244,268957.74538,2664.53706
1494919800,"2017-05-16 07:30:00",0.04998,271746.75559,269082.21853,2664.53706
1494916200,"2017-05-16 06:30:00",0.05,271585.47677,268977.17971,2608.29706
1494912600,"2017-05-16 05:30:00",0.04998,271583.59496,268975.2979,2608.29706
1494909000,"2017-05-16 04:30:00",0.04999,271586.67256,269044.15746,2542.5151
1494905400,"2017-05-16 03:30:00",0.05007,271296.41713,268753.89765,2542.51948
1494901800,"2017-05-16 02:30:00",0.05008,271276.38653,268733.86705,2542.51948
1494898200,"2017-05-16 01:30:00",0.05065,268838.19576,268632.91426,205.2815
1494894600,"2017-05-16 00:30:00",0.05069,268796.19926,268590.91777,205.2815
1494891000,"2017-05-15 23:30:00",0.05105,270740.62766,268640.4547,2100.17296
1494887400,"2017-05-15 22:30:00",0.05104,269950.19874,268710.87686,1239.32188
1494883800,"2017-05-15 21:30:00",0.05114,268836.98548,268396.9081,440.07738
1494880200,"2017-05-15 20:30:00",0.05215,268446.47715,267918.18684,528.29031
1494876600,"2017-05-15 19:30:00",0.05207,269111.12428,268722.89397,388.23031
1494873000,"2017-05-15 18:30:00",0.05209,268440.01317,268051.78286,388.23031
1494869400,"2017-05-15 17:30:00",0.05172,269852.18285,266599.39471,3252.78815
1494865800,"2017-05-15 16:30:00",0.05166,269189.00007,266678.14613,2510.85394
1494862200,"2017-05-15 15:30:00",0.05192,269326.10168,266631.61267,2694.48901
1494858600,"2017-05-15 14:30:00",0.05127,274230.53568,265741.82239,8488.71329
1494855001,"2017-05-15 13:30:01",0.05114,266243.626,265840.73873,402.88727
1494851400,"2017-05-15 12:30:00",0.05111,265950.1594,265737.59161,212.56779
1494847800,"2017-05-15 11:30:00",0.05105,265910.36034,265700.44852,209.91181
1494844200,"2017-05-15 10:30:00",0.05105,265864.44394,265654.53213,209.91181
1494840600,"2017-05-15 09:30:00",0.05086,265412.14726,265203.68146,208.4658
1494837000,"2017-05-15 08:30:00",0.05088,265062.21316,264852.74042,209.47274
1494833400,"2017-05-15 07:30:00",0.05098,264591.32039,264178.32499,412.9954
1494829800,"2017-05-15 06:30:00",0.05098,264375.91732,264165.27094,210.64638
1494826200,"2017-05-15 05:30:00",0.05104,264157.81906,263947.61169,210.20737
1494822600,"2017-05-15 04:30:00",0.05108,264037.86895,263584.63428,453.23467
1494819000,"2017-05-15 03:30:00",0.05109,264003.07541,263549.84074,453.23467
1494815400,"2017-05-15 02:30:00",0.05109,264003.02866,263549.794,453.23467
1494811800,"2017-05-15 01:30:00",0.05109,263966.9387,263548.84859,418.09012
1494808200,"2017-05-15 00:30:00",0.05107,264132.99468,263714.90456,418.09012
1494804600,"2017-05-14 23:30:00",0.05109,264041.41542,263732.57092,308.8445
1494801000,"2017-05-14 22:30:00",0.05109,264051.27019,263742.42569,308.8445
1494797400,"2017-05-14 21:30:00",0.05084,264005.18803,263796.72223,208.4658
1494793800,"2017-05-14 20:30:00",0.05086,264623.83672,264415.37092,208.4658
1494790200,"2017-05-14 19:30:00",0.05142,266938.85147,264163.96627,2774.8852
1494786600,"2017-05-14 18:30:00",0.0514,267159.97016,264267.04336,2892.9268
1494783000,"2017-05-14 17:30:00",0.05142,267032.3823,264139.4555,2892.9268
1494779400,"2017-05-14 16:30:00",0.05155,266731.54616,263848.46924,2883.07692
1494775800,"2017-05-14 15:30:00",0.05153,266802.49757,263926.42917,2876.06839
1494772200,"2017-05-14 14:30:00",0.05157,266553.73656,264005.61096,2548.12561
1494768600,"2017-05-14 13:30:00",0.05156,266568.58247,264020.45686,2548.12561
1494765000,"2017-05-14 12:30:00",0.05108,268928.99916,266337.32187,2591.67728
1494761400,"2017-05-14 11:30:00",0.05107,268907.8617,266331.84916,2576.01254
1494757800,"2017-05-14 10:30:00",0.05108,268805.49997,266237.67173,2567.82824
1494754200,"2017-05-14 09:30:00",0.05106,268872.85374,266322.65678,2550.19696
1494750600,"2017-05-14 08:30:00",0.05131,267242.31088,264692.11393,2550.19696
1494747000,"2017-05-14 07:30:00",0.05126,267455.77175,264912.72692,2543.04483
1494743400,"2017-05-14 06:30:00",0.05126,267416.68262,264912.6856,2503.99702
1494739800,"2017-05-14 05:30:00",0.05144,266447.52175,263943.52473,2503.99702
1494736200,"2017-05-14 04:30:00",0.05126,267394.22926,264890.23224,2503.99702
1494732600,"2017-05-14 03:30:00",0.05127,267369.04042,264367.9622,3001.07821
1494729000,"2017-05-14 02:30:00",0.05124,267460.40406,264425.26556,3035.1385
1494725400,"2017-05-14 01:30:00",0.0513,267112.64359,264377.67916,2734.96443
1494721800,"2017-05-14 00:30:00",0.0513,267144.46241,264409.49798,2734.96443
1494718200,"2017-05-13 23:30:00",0.05131,267076.6251,264351.38067,2725.24443
1494714600,"2017-05-13 22:30:00",0.05131,267086.70037,264346.46788,2740.23249
1494711000,"2017-05-13 21:30:00",0.0513,267153.86008,264413.62759,2740.23249
1494707400,"2017-05-13 20:30:00",0.05133,266602.07296,264447.78934,2154.28362
1494703800,"2017-05-13 19:30:00",0.05135,266012.10324,264286.57509,1725.52815
1494700200,"2017-05-13 18:30:00",0.0503,264653.50259,264538.84093,114.66166
1494696600,"2017-05-13 17:30:00",0.05049,264555.49379,264440.83213,114.66166
1494693000,"2017-05-13 16:30:00",0.05048,264516.60174,264401.94008,114.66166
1494689400,"2017-05-13 15:30:00",0.05043,264825.4745,264710.81284,114.66166
1494685800,"2017-05-13 14:30:00",0.05062,263450.96906,263336.3074,114.66166
1494682200,"2017-05-13 13:30:00",0.05077,265492.04835,263468.31927,2023.72909
1494678600,"2017-05-13 12:30:00",0.05078,265481.57051,263457.84142,2023.72909
1494675000,"2017-05-13 11:30:00",0.05067,267027.43487,265003.70578,2023.72909
1494671400,"2017-05-13 10:30:00",0.05066,267096.34193,264855.67313,2240.6688
1494667800,"2017-05-13 09:30:00",0.05061,267109.98859,264869.31979,2240.6688
1494664200,"2017-05-13 08:30:00",0.05064,266896.55298,264667.28418,2229.2688
1494660600,"2017-05-13 07:30:00",0.0506,267093.6048,264863.336,2230.2688
1494657000,"2017-05-13 06:30:00",0.05063,267254.76209,265024.49329,2230.2688
1494653400,"2017-05-13 05:30:00",0.05071,266861.57617,264566.35589,2295.22027
1494649800,"2017-05-13 04:30:00",0.05068,267032.21045,264763.56466,2268.64579
1494646200,"2017-05-13 03:30:00",0.05068,267045.05133,264776.40554,2268.64579
1494642600,"2017-05-13 02:30:00",0.05065,267221.26187,264952.61608,2268.64579
1494639000,"2017-05-13 01:30:00",0.05066,267151.70726,264698.03619,2453.67107
1494635400,"2017-05-13 00:30:00",0.05062,267424.04895,264970.37788,2453.67107
1494631800,"2017-05-12 23:30:00",0.05053,267995.96685,266695.29325,1300.6736
1494628200,"2017-05-12 22:30:00",0.05051,267416.32409,266846.55828,569.76581
1494624600,"2017-05-12 21:30:00",0.05049,267273.46445,267172.79085,100.6736
1494621000,"2017-05-12 20:30:00",0.05034,266704.60528,266505.10968,199.4956
1494617400,"2017-05-12 19:30:00",0.04983,266738.63442,266684.17227,54.46215
1494613800,"2017-05-12 18:30:00",0.05016,264745.98903,264691.52688,54.46215
1494610200,"2017-05-12 17:30:00",0.05019,264718.57204,264664.10989,54.46215
1494606600,"2017-05-12 16:30:00",0.05005,265567.86824,264962.46979,605.39845
1494603000,"2017-05-12 15:30:00",0.05012,265368.91649,264777.01487,591.90162
1494599400,"2017-05-12 14:30:00",0.05003,268003.30952,265314.24317,2689.06635
1494595800,"2017-05-12 13:30:00",0.05009,267867.5521,264879.01,2988.5421
1494592200,"2017-05-12 12:30:00",0.0501,268087.30101,265131.67209,2955.62892
1494588600,"2017-05-12 11:30:00",0.05002,268678.91917,265965.19535,2713.72381
1494585000,"2017-05-12 10:30:00",0.04971,270493.28054,267889.8942,2603.38634
1494581400,"2017-05-12 09:30:00",0.04975,270643.80475,268076.06017,2567.74457
1494577800,"2017-05-12 08:30:00",0.0498,270477.53805,267945.45057,2532.08747
1494574200,"2017-05-12 07:30:00",0.04989,270709.69036,268185.85429,2523.83607
1494570600,"2017-05-12 06:30:00",0.0499,270718.23697,268241.88869,2476.34827
1494567000,"2017-05-12 05:30:00",0.04997,270332.40087,267517.92682,2814.47405
1494563400,"2017-05-12 04:30:00",0.05008,270682.30167,267617.45588,3064.84579
1494559800,"2017-05-12 03:30:00",0.05007,270795.46842,267626.26547,3169.20295
1494556200,"2017-05-12 02:30:00",0.05016,270304.29935,267135.0964,3169.20295
1494552600,"2017-05-12 01:30:00",0.05016,270326.59712,267158.52416,3168.07295
1494549000,"2017-05-12 00:30:00",0.05015,270447.80543,267281.67301,3166.13241
1494545400,"2017-05-11 23:30:00",0.05016,270491.18708,267517.8489,2973.33818
1494541800,"2017-05-11 22:30:00",0.05021,270342.00954,267222.02852,3119.98102
1494538200,"2017-05-11 21:30:00",0.05022,270281.03096,267169.69099,3111.33998
1494534600,"2017-05-11 20:30:00",0.05026,270444.59256,267333.25258,3111.33998
1494531000,"2017-05-11 19:30:00",0.05026,270554.62112,267434.6401,3119.98102
1494527400,"2017-05-11 18:30:00",0.05041,270684.28835,267564.63052,3119.65783
1494523800,"2017-05-11 17:30:00",0.05003,272890.95361,269803.33635,3087.61726
